age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
26,1,185885,15,10,4,1,4,4,0,0,0,15,39,0
27,6,140863,6,5,2,3,0,4,1,0,0,40,39,0
61,4,163393,11,9,2,14,0,4,1,0,0,20,39,0
25,4,338013,15,10,0,13,1,4,0,0,0,40,39,0
46,4,330416,15,10,2,1,0,4,1,0,0,40,39,0
41,4,170331,9,13,2,10,0,4,1,0,0,60,39,0
33,4,150154,11,9,2,3,0,4,1,0,0,40,39,0
80,0,91901,11,9,2,0,0,4,1,0,0,25,39,0
46,4,465974,1,7,4,14,3,4,1,0,0,30,39,0
29,4,405177,0,6,5,12,4,4,0,0,0,40,39,0
33,4,198069,11,9,4,7,1,4,1,0,0,65,39,0
22,2,44064,1,7,4,6,3,4,1,0,0,35,39,0
33,4,159548,15,10,0,1,4,2,0,0,0,38,39,0
40,6,117721,11,9,2,5,0,4,1,0,0,60,39,0
30,7,119422,0,6,2,1,0,4,1,0,0,40,39,0
24,4,221442,15,10,0,8,1,4,0,0,0,36,39,0
22,4,182117,15,10,4,3,3,4,1,0,0,40,39,0
29,4,327766,15,10,0,4,4,4,1,0,0,55,39,1
59,4,291529,0,6,6,7,1,4,1,0,0,52,39,0
60,1,129379,15,10,2,13,0,4,1,0,0,40,39,0
45,4,45857,1,7,2,8,5,4,0,0,0,36,39,0
28,4,192932,9,13,0,1,1,4,0,0,0,40,39,0
24,4,267181,15,10,4,8,3,4,1,0,0,35,39,0
42,4,87284,14,15,2,10,0,4,1,7298,0,35,39,1
38,4,331395,5,4,2,5,0,4,1,3942,0,84,32,0
32,7,147215,9,13,2,4,5,4,0,0,0,55,39,1
55,4,141727,9,13,2,1,5,4,0,3464,0,40,39,0
35,6,354520,11,9,3,8,1,4,0,0,0,40,39,0
30,4,19847,15,10,0,13,3,4,0,0,0,40,39,0
38,4,290306,11,9,2,3,0,4,1,0,0,40,39,1
31,4,159979,15,10,4,12,1,1,0,0,0,50,39,0
36,4,245090,15,10,2,3,0,4,1,3137,0,50,8,0
58,4,102509,0,6,0,14,1,2,1,0,0,50,39,0
43,5,260960,9,13,0,5,1,4,1,0,0,35,39,0
18,4,118983,11,9,4,4,3,4,1,0,0,30,39,0
43,7,218542,11,9,4,1,4,2,0,0,0,40,39,0
50,7,54342,11,9,2,14,0,4,1,0,0,40,39,0
29,4,153416,9,13,4,4,1,4,0,0,0,55,39,0
31,4,182177,9,13,2,8,0,4,1,0,0,40,41,0
55,4,184882,8,11,2,14,0,4,1,5178,0,50,39,1
57,6,34297,5,4,2,3,0,4,1,0,0,40,39,1
27,4,194652,11,9,4,3,3,2,1,0,0,40,39,0
33,4,175697,9,13,2,4,0,4,1,15024,0,60,39,1
50,5,163921,11,9,2,12,0,4,1,0,0,48,39,1
56,6,306633,8,11,2,10,0,4,1,0,0,40,39,0
21,4,342575,15,10,4,12,3,2,0,0,0,35,39,0
35,4,267798,11,9,0,3,4,4,1,0,0,40,39,0
43,4,245937,15,10,2,10,0,4,1,0,0,65,39,0
50,2,154779,15,10,0,1,1,2,0,0,0,40,39,0
29,4,34796,11,9,4,4,1,4,1,0,0,40,39,0
27,4,179681,8,11,3,13,3,4,0,0,0,40,39,0
55,7,111130,7,12,0,1,3,1,1,0,0,40,39,0
38,4,191103,14,15,2,10,0,4,1,0,0,99,39,1
34,6,90614,11,9,5,4,1,4,1,0,0,50,39,0
75,0,164849,6,5,2,0,0,2,1,1409,0,5,39,0
20,4,174063,15,10,4,8,3,4,0,0,0,40,39,0
47,5,239321,9,13,2,12,0,4,1,0,0,40,39,1
33,4,25610,7,12,2,12,0,3,1,0,0,40,24,1
21,4,34506,11,9,5,8,3,4,0,0,0,35,39,0
20,4,353696,15,10,4,1,3,4,1,0,0,28,39,0
29,4,209472,11,9,2,7,0,4,1,0,0,38,39,0
37,4,194630,11,9,0,3,1,4,1,0,0,50,39,0
54,7,166774,12,14,4,10,1,4,0,0,0,45,39,1
43,4,67339,9,13,4,7,1,4,1,0,0,15,39,0
39,4,186934,11,9,2,3,0,4,1,0,0,38,39,0
23,4,227943,7,12,4,12,3,4,1,0,0,30,39,0
28,2,86615,11,9,4,8,3,2,1,0,0,30,39,0
21,4,118657,11,9,5,7,2,4,1,0,0,40,39,0
21,4,25265,11,9,4,3,3,4,1,0,0,40,39,0
56,6,356067,12,14,4,12,1,4,1,0,0,16,39,0
34,6,29254,15,10,2,3,0,4,1,0,0,55,39,1
43,4,180599,14,15,2,10,0,4,1,15024,0,60,39,1
21,4,240063,15,10,4,6,3,4,1,0,0,25,39,0
49,1,94754,12,14,2,1,0,4,1,0,0,40,39,1
50,4,548361,9,13,2,13,0,4,1,0,0,20,39,1
58,5,78104,11,9,2,4,0,4,1,0,0,45,39,0
25,4,460322,9,13,4,8,3,4,1,0,0,43,39,0
37,4,202683,15,10,4,13,1,4,1,0,0,35,39,0
28,4,69847,9,13,4,1,3,1,0,0,0,30,39,0
66,0,299616,15,10,2,0,0,4,1,0,0,40,39,0
45,4,178530,2,8,0,3,1,4,1,0,0,40,39,0
34,4,298995,15,10,4,13,1,2,0,0,0,50,39,0
49,0,52590,11,9,4,0,1,2,1,0,0,40,39,0
40,0,180362,9,13,4,0,3,4,0,0,0,40,39,0
63,0,231777,12,14,2,0,0,4,1,0,0,30,39,0
29,4,163167,9,13,2,12,0,4,1,0,0,55,39,1
56,4,140136,15,10,2,14,0,2,1,0,0,35,39,1
62,4,183735,15,10,2,4,0,4,1,0,0,40,39,0
35,4,60227,11,9,2,3,0,4,1,0,0,40,39,0
55,4,183884,11,9,0,3,1,4,1,0,0,45,39,0
20,4,24008,15,10,4,6,1,4,1,0,0,24,39,0
25,4,193787,15,10,4,7,3,4,0,0,0,50,39,0
25,4,54298,11,9,2,12,0,4,1,0,0,30,39,0
19,0,46400,15,10,4,0,1,4,0,0,0,32,39,0
27,4,156266,11,9,4,12,3,0,1,0,0,20,39,0
46,4,272792,9,13,0,3,1,2,0,0,0,40,39,0
37,5,154410,11,9,2,3,0,4,1,0,0,60,39,1
18,4,201871,2,8,4,8,3,4,1,0,0,20,39,0
43,2,106982,9,13,5,10,4,4,0,0,0,40,39,0
30,4,348592,11,9,5,8,1,4,1,0,0,40,39,0
36,4,238802,11,9,2,7,0,4,1,0,0,48,39,1
25,4,181666,7,12,4,13,3,4,0,0,0,40,39,0
24,0,152140,11,9,2,0,5,4,0,0,0,40,39,0
61,4,147280,12,14,2,4,0,4,1,0,0,60,39,1
63,6,141962,0,6,0,3,1,4,1,0,0,20,39,0
65,0,198019,11,9,6,0,1,4,0,0,0,35,39,0
64,1,353479,15,10,2,4,0,0,1,0,0,45,39,1
29,4,57423,8,11,2,7,0,4,1,0,0,48,39,0
45,4,114459,11,9,2,3,0,4,1,0,0,50,39,1
54,4,97778,5,4,2,3,0,4,1,0,0,40,39,0
47,4,246396,11,9,2,1,0,4,1,0,0,40,26,0
48,4,207058,11,9,0,1,4,4,0,0,0,37,39,0
53,4,194501,1,7,6,8,3,4,0,0,0,47,39,0
29,4,227890,11,9,4,11,2,2,1,0,0,40,39,0
29,4,22641,11,9,2,7,0,0,1,0,0,45,39,0
46,4,424934,0,6,6,8,1,4,0,0,0,40,32,0
55,6,283635,14,15,0,10,1,4,0,0,0,35,39,0
31,4,122612,12,14,2,12,5,1,0,0,0,25,24,1
51,4,145409,15,10,2,3,0,4,1,0,0,50,0,1
38,4,278924,15,10,0,3,1,4,1,0,0,44,39,0
43,7,60949,11,9,2,3,0,4,1,0,0,40,39,0
45,4,75673,8,11,6,1,1,1,0,0,0,40,39,0
66,4,22502,5,4,0,8,2,1,0,0,0,40,30,0
45,4,61751,11,9,2,8,5,4,0,0,0,35,39,0
48,4,83545,15,10,2,4,0,4,1,0,0,65,39,1
19,4,124265,11,9,4,12,3,4,1,0,0,50,39,0
42,4,317078,11,9,0,7,1,2,1,0,0,40,39,0
52,4,145333,9,13,0,12,1,4,1,0,0,60,39,0
40,4,219591,0,6,2,3,0,4,1,0,0,50,39,0
34,4,324654,11,9,4,7,3,1,1,0,0,40,3,0
19,0,214087,11,9,4,0,3,4,1,0,0,40,39,0
40,4,210493,1,7,6,1,4,4,0,0,0,40,39,0
40,4,176286,11,9,2,3,0,4,1,0,0,40,39,0
34,7,204461,12,14,2,10,0,4,1,0,0,50,39,1
25,4,215384,1,7,4,8,1,4,1,0,0,40,39,0
37,2,484475,9,13,4,8,1,2,1,0,0,60,39,0
28,4,233275,9,13,4,10,1,4,1,0,0,45,39,0
55,4,254711,9,13,2,12,0,4,1,0,0,20,39,1
53,4,126592,15,10,2,3,0,2,1,7688,0,40,39,1
19,4,172582,15,10,4,12,3,4,1,0,0,30,39,0
47,6,60087,15,10,3,4,1,4,0,0,0,60,39,0
21,7,73514,11,9,4,8,3,1,0,0,0,40,39,0
22,4,110684,11,9,4,1,3,4,1,0,0,20,39,0
45,0,119835,5,4,0,0,1,0,1,0,0,48,39,0
37,2,105266,15,10,2,14,0,4,1,0,0,40,39,0
36,4,190350,11,9,4,1,1,2,0,0,0,40,39,0
37,4,178948,9,13,2,4,5,4,0,7688,0,45,39,1
36,4,398575,15,10,4,13,4,4,0,0,0,40,39,0
31,4,329635,9,13,2,1,0,4,1,0,0,50,39,1
49,6,259087,1,7,6,3,4,4,0,0,0,40,0,0
59,4,103948,11,9,2,6,0,4,1,0,0,40,39,0
28,4,221317,15,10,2,6,0,4,1,0,0,40,26,0
28,4,202239,5,4,2,10,0,4,1,0,0,55,39,0
45,1,87207,11,9,2,1,5,4,0,0,0,37,39,0
39,4,233428,11,9,0,4,2,4,0,0,0,40,39,0
49,5,306289,11,9,2,4,0,4,1,0,0,40,39,1
47,4,178341,0,6,2,7,0,4,1,0,0,46,39,1
38,2,194630,9,13,4,11,1,4,0,4787,0,43,39,1
20,4,140001,15,10,4,1,3,4,1,0,0,40,39,0
51,4,346871,9,13,2,4,0,4,1,0,0,55,39,1
20,0,55263,15,10,4,0,3,4,1,0,0,40,39,0
30,4,392812,11,9,4,6,1,4,1,0,0,50,11,0
19,4,378114,11,9,2,3,0,4,1,0,0,25,39,0
62,4,84756,6,5,2,8,0,4,1,0,0,35,39,0
35,4,185084,11,9,2,6,0,4,1,0,0,48,39,1
22,0,330571,11,9,4,0,1,4,0,0,0,45,39,0
19,4,459248,11,9,4,6,1,4,1,0,0,30,39,0
51,4,41474,0,6,2,8,0,4,1,0,0,40,26,0
64,0,45817,6,5,2,0,0,4,1,0,0,50,39,0
51,6,88528,7,12,0,4,4,4,0,0,0,99,39,0
36,4,240755,6,5,2,6,0,4,1,0,0,60,39,0
36,6,127740,11,9,2,4,0,4,1,0,0,99,39,0
50,4,98975,9,13,2,1,0,4,1,15024,0,40,39,1
54,4,118108,11,9,2,3,0,2,1,0,0,40,39,0
59,0,375049,11,9,2,0,0,4,1,0,0,41,39,1
19,0,181118,11,9,4,0,3,2,0,0,0,20,39,0
30,0,157289,1,7,4,0,4,4,1,0,0,40,39,0
30,3,176673,11,9,2,0,5,2,0,0,0,40,39,0
25,4,240081,11,9,4,12,3,2,1,0,0,40,39,0
39,4,237713,14,15,2,12,0,4,1,0,2415,99,39,1
31,4,356823,9,13,4,13,1,4,0,10520,0,40,39,1
20,0,236523,0,6,4,0,3,2,1,0,0,40,39,0
53,4,117814,15,10,0,1,4,4,0,0,0,38,39,0
52,4,155759,15,10,4,7,1,4,1,0,0,40,39,0
39,4,30673,15,10,0,6,1,4,1,0,0,50,39,1
39,4,279272,7,12,4,14,1,2,1,0,0,60,39,0
38,4,171482,11,9,2,3,0,4,1,0,1672,50,39,0
28,4,199998,11,9,5,8,1,4,0,0,0,25,39,0
39,4,195253,11,9,2,7,0,4,1,0,0,40,39,1
60,7,265201,10,16,2,10,0,4,1,0,0,50,39,1
48,4,99385,11,9,5,1,1,4,0,0,0,40,39,0
48,4,138069,11,9,2,14,0,4,1,0,0,45,39,0
19,4,146189,1,7,4,12,4,0,1,0,0,43,39,0
40,4,143582,12,14,6,12,3,1,0,0,0,50,39,0
61,4,98776,1,7,6,6,1,4,0,0,0,30,39,0
40,4,115932,9,13,2,10,0,4,1,0,0,60,21,1
35,4,31269,11,9,2,4,0,4,1,0,0,40,39,0
43,6,34007,9,13,2,5,0,4,1,0,0,70,39,1
35,2,204277,9,13,2,10,0,4,1,0,0,40,39,0
33,4,138667,11,9,2,1,0,4,1,0,0,50,39,1
50,1,193116,11,9,2,4,0,4,1,0,0,40,39,1
64,5,132832,11,9,2,1,5,4,0,20051,0,40,0,1
58,4,183810,11,9,2,8,0,4,1,0,0,24,39,0
55,7,175127,9,13,2,1,0,4,1,7688,0,38,39,1
51,4,92463,11,9,2,1,0,4,1,0,0,40,39,0
34,4,193132,11,9,0,7,1,4,0,0,0,50,39,0
19,4,439779,15,10,4,12,3,4,1,0,0,15,39,0
17,0,54978,5,4,4,0,3,4,0,0,0,15,39,0
25,4,148300,15,10,4,8,3,4,0,0,0,35,39,0
27,6,300777,11,9,0,14,1,4,1,0,0,70,39,0
40,4,117915,11,9,2,3,0,4,1,0,0,45,39,0
47,6,166894,15,10,0,10,4,2,0,0,0,40,39,0
81,4,106390,4,3,6,8,1,1,0,0,0,6,39,0
21,2,166827,15,10,4,8,1,4,0,0,0,32,39,0
47,4,205100,15,10,2,12,0,4,1,0,0,45,39,1
34,7,334744,11,9,2,7,0,4,1,0,0,65,39,0
28,5,210295,1,7,2,3,0,4,1,0,0,50,39,1
37,4,171524,4,3,2,3,0,2,1,0,0,40,0,0
18,4,83492,5,4,4,7,3,4,1,0,0,40,39,0
21,4,229826,15,10,2,7,0,4,1,0,0,20,39,0
51,4,190678,11,9,0,10,4,2,0,0,0,40,0,0
23,4,202989,11,9,4,10,1,4,1,0,0,40,2,0
45,7,81853,15,10,2,1,5,1,0,0,0,40,39,1
39,4,348521,15,10,2,5,0,4,1,0,2415,99,39,1
33,4,205249,12,14,4,10,1,1,1,0,0,55,0,0
37,4,239171,11,9,2,3,0,4,1,0,0,40,39,1
26,4,104045,11,9,4,8,3,4,0,0,0,30,39,0
27,4,294931,11,9,4,7,4,4,1,0,0,40,11,0
57,0,199114,0,6,5,0,1,4,1,0,0,30,39,0
43,2,31621,15,10,0,1,4,4,0,0,0,20,39,0
49,6,377622,7,12,0,12,1,4,1,0,0,50,39,0
29,2,123983,12,14,4,10,3,1,1,0,0,40,36,0
36,4,183739,11,9,2,3,3,4,0,0,2002,40,39,0
57,1,239486,15,10,2,1,0,4,1,7688,0,45,39,1
27,4,159109,15,10,4,12,3,4,1,0,0,42,39,0
70,4,131060,5,4,2,8,0,4,1,0,0,25,39,0
65,5,172684,9,13,2,4,0,4,1,0,0,44,26,1
30,4,57651,11,9,4,1,4,4,1,0,2001,42,39,0
51,6,192654,9,13,6,4,4,4,1,0,0,50,39,0
21,2,136208,15,10,4,11,3,4,1,0,0,48,39,0
26,4,198801,11,9,2,3,0,4,1,0,0,45,39,0
21,4,176690,15,10,4,8,3,4,1,0,0,24,39,0
17,4,186677,1,7,4,6,3,4,1,0,0,12,39,0
59,6,275236,1,7,2,12,0,4,1,0,0,70,39,1
31,7,176185,11,9,0,1,1,4,1,0,0,40,39,0
28,4,68021,15,10,4,8,1,4,0,0,0,30,39,0
29,4,72338,11,9,4,6,3,1,1,0,0,26,39,0
60,0,50783,5,4,2,0,0,4,1,0,0,40,39,0
50,4,209464,11,9,5,8,4,4,0,0,0,35,39,0
41,1,350387,12,14,2,3,0,4,1,0,0,60,19,1
73,0,135601,9,13,2,0,0,4,1,0,0,10,39,0
58,2,101480,8,11,6,1,1,4,0,0,0,40,39,0
40,4,104196,9,13,2,4,0,4,1,0,0,60,39,1
45,4,32896,4,3,4,7,3,4,0,0,0,35,39,0
36,4,111128,15,10,2,3,0,4,1,0,0,45,39,0
26,4,135645,9,13,4,12,1,4,1,0,0,40,39,0
33,4,92003,11,9,2,1,5,4,0,0,0,40,39,0
19,4,278480,15,10,4,4,1,4,1,0,0,40,39,0
30,7,260782,11,9,4,8,1,4,1,0,0,40,39,0
26,2,176756,11,9,2,13,0,4,1,0,0,75,39,1
35,4,216068,7,12,0,13,4,4,0,0,0,40,39,0
50,4,240496,15,10,0,13,1,4,0,0,0,36,39,0
32,4,176185,15,10,0,4,2,4,1,0,0,60,39,0
44,4,213934,11,9,2,3,0,4,1,2829,0,42,39,0
34,4,345705,11,9,0,3,1,4,1,0,1408,38,39,0
26,4,94936,7,12,4,12,1,4,1,0,0,40,39,0
55,0,270228,7,12,2,0,0,2,1,7688,0,40,39,1
57,2,22975,12,14,2,4,0,2,1,0,0,40,39,1
51,5,162327,1,7,0,12,1,4,1,0,0,40,39,0
44,7,107503,10,16,2,10,0,4,1,5013,0,60,39,0
23,4,187513,8,11,4,7,3,4,1,0,0,40,39,0
28,4,236861,9,13,0,3,4,4,1,0,0,50,39,0
24,4,388093,9,13,4,4,1,2,1,0,0,40,39,0
25,4,224361,11,9,4,8,1,4,1,0,0,40,39,0
22,4,51985,15,10,4,8,3,4,1,1055,0,15,39,0
19,4,206017,15,10,4,1,3,4,0,0,0,15,39,0
36,1,125933,9,13,4,10,3,4,1,0,2258,40,39,0
44,4,195545,11,9,0,7,3,2,0,0,0,40,39,0
20,4,227411,15,10,4,8,3,4,0,0,0,20,39,0
66,5,45702,0,6,2,5,0,4,1,0,0,50,39,0
23,4,176123,11,9,4,13,2,1,1,0,0,40,40,0
28,4,68393,11,9,4,8,1,4,0,0,0,46,39,0
40,4,173651,15,10,2,10,0,4,1,0,0,40,39,1
18,0,387871,0,6,4,0,3,4,1,0,0,30,39,0
33,4,154227,8,11,0,12,1,4,1,0,0,40,39,0
40,4,353432,0,6,0,7,1,4,0,0,0,35,39,0
23,4,234663,11,9,4,7,1,4,1,0,0,40,39,0
56,4,159472,5,4,2,14,0,4,1,0,0,40,39,0
35,4,244803,11,9,4,6,2,4,1,0,0,40,29,0
49,2,276247,15,10,2,11,0,4,1,0,0,40,39,0
65,6,99359,14,15,4,10,1,4,1,1086,0,60,39,0
35,1,191480,9,13,3,4,1,2,1,0,0,40,39,0
21,7,41183,15,10,4,10,3,4,0,0,0,20,39,0
28,4,214858,11,9,2,14,0,4,1,0,0,40,39,0
28,4,192384,9,13,2,12,0,4,1,0,0,40,39,1
40,4,219591,0,6,2,3,0,4,1,0,0,50,39,0
60,4,170310,4,3,2,14,0,4,1,0,0,40,39,0
61,4,128230,11,9,2,10,0,4,1,0,0,30,39,0
25,4,207621,11,9,4,1,3,4,0,0,0,40,39,0
22,4,347530,11,9,5,8,4,2,0,0,0,35,39,0
31,7,59969,11,9,2,1,2,4,0,0,0,35,39,0
20,4,91819,15,10,4,6,3,4,1,0,0,20,39,0
36,4,169926,11,9,0,12,1,4,0,0,0,40,39,0
47,4,148995,12,14,2,4,0,4,1,0,0,65,39,1
31,4,227446,15,10,2,4,0,4,1,0,0,40,5,1
38,4,61343,6,5,2,3,0,4,1,0,0,40,39,0
27,4,236246,7,12,2,4,0,4,1,0,0,40,39,0
57,0,199114,0,6,5,0,1,4,1,0,0,30,39,0
49,4,142287,15,10,0,6,3,4,1,0,0,40,39,0
19,4,299050,15,10,4,1,3,4,1,0,0,20,39,0
48,0,199763,15,10,2,0,5,4,0,0,0,20,39,0
40,4,241895,15,10,2,1,0,4,1,0,0,40,39,0
55,2,133201,12,14,2,4,0,4,1,0,0,50,39,0
32,4,169768,9,13,5,13,1,2,1,0,0,40,39,0
38,6,414991,11,9,2,7,0,4,1,0,0,70,0,0
43,4,188436,14,15,0,4,1,4,1,0,0,40,39,0
40,6,170866,7,12,2,5,0,4,1,0,0,50,39,1
40,4,303291,15,10,2,8,5,4,0,0,0,35,39,0
29,4,239753,11,9,2,1,5,4,0,0,2057,20,39,0
23,4,181820,15,10,4,7,3,4,1,0,0,40,39,0
46,4,265266,9,13,2,10,0,4,1,0,1902,40,39,1
39,4,230329,9,13,2,12,0,4,1,0,0,40,2,1
25,4,212304,11,9,4,7,4,4,1,0,0,40,39,0
39,4,287306,15,10,5,1,4,2,0,0,0,40,39,0
32,7,189838,15,10,0,10,2,4,0,0,0,40,39,0
38,4,97759,2,8,4,8,4,4,0,0,0,17,39,0
36,4,409189,1,7,2,1,0,4,1,0,0,40,39,0
54,4,76344,9,13,4,8,1,4,0,0,0,50,39,0
49,6,343742,0,6,4,3,1,2,1,0,0,32,39,0
40,6,277488,11,9,0,14,1,4,1,0,0,84,39,0
19,4,184737,11,9,4,8,3,4,0,0,1721,40,39,0
62,2,180162,6,5,0,11,1,2,1,0,0,24,39,0
39,4,147258,0,6,2,3,0,4,1,0,0,40,39,0
23,4,141272,9,13,4,8,3,2,0,0,0,30,39,0
40,4,43711,11,9,4,7,1,4,1,0,0,45,39,0
28,4,392100,11,9,2,3,3,4,1,0,0,40,39,0
18,4,142751,0,6,4,6,1,4,1,0,0,40,39,0
50,4,155433,9,13,0,4,1,4,0,0,0,50,39,0
23,4,138513,11,9,4,6,1,4,1,0,0,40,39,0
58,4,372181,11,9,0,12,4,4,0,0,0,40,39,1
35,4,170174,15,10,0,7,1,4,1,0,0,40,39,0
47,4,362835,15,10,2,3,0,4,1,0,0,40,39,1
38,7,107164,15,10,5,4,3,4,1,0,0,40,39,0
62,4,174711,11,9,4,1,1,4,0,0,0,32,39,0
28,4,102533,15,10,5,6,1,2,1,0,0,40,39,0
42,4,174295,5,4,2,6,0,4,1,0,0,99,39,0
30,5,124420,11,9,0,4,1,4,1,4650,0,40,39,0
29,5,260729,11,9,2,12,5,4,0,0,1977,25,39,1
39,6,87076,11,9,2,5,0,4,1,0,0,45,39,1
58,2,36091,12,14,4,4,1,0,0,0,0,40,39,0
43,4,188808,12,14,2,4,0,4,1,0,0,45,39,1
41,2,207685,12,14,2,10,0,4,1,0,0,61,39,1
33,4,143485,11,9,2,6,0,2,1,0,0,40,39,0
38,0,338212,15,10,2,0,5,4,0,0,0,20,39,0
50,4,128798,9,13,2,13,0,4,1,0,0,40,39,1
39,4,124090,0,6,2,14,0,4,1,0,0,40,39,0
25,4,191921,15,10,4,14,3,4,1,0,0,40,39,0
49,4,124604,11,9,0,1,1,4,1,0,0,32,39,0
52,5,49069,15,10,2,1,5,4,0,0,0,40,39,1
46,4,128796,9,13,2,4,0,4,1,0,0,44,39,1
55,4,463072,9,13,2,10,0,4,1,0,0,60,39,1
30,4,289442,9,13,4,4,1,4,1,0,0,40,39,0
35,1,76845,6,5,2,5,0,2,1,0,0,40,39,0
41,4,149102,11,9,3,3,1,4,1,0,0,40,31,0
26,7,205333,9,13,4,10,1,4,0,0,0,10,39,0
42,4,202188,15,10,0,4,1,4,0,0,1741,50,39,0
36,5,116133,11,9,2,14,0,4,1,0,0,57,39,0
67,0,187553,5,4,0,0,1,4,1,0,0,40,39,0
17,4,94774,0,6,4,8,3,4,0,0,0,10,39,0
27,1,491607,15,10,2,1,0,2,1,0,0,32,39,0
66,7,41506,0,6,0,8,1,2,0,0,0,40,39,0
30,2,235271,9,13,2,10,0,4,1,0,0,50,39,1
41,4,22419,6,5,2,4,0,0,1,0,0,84,39,0
73,2,143437,11,9,2,4,0,4,1,0,0,20,39,0
46,4,120131,9,13,2,8,0,4,1,0,0,30,39,1
43,4,142725,11,9,2,8,0,4,1,0,1887,80,39,1
36,4,206521,9,13,2,12,0,4,1,0,0,60,39,1
22,4,130724,15,10,4,12,3,2,1,0,0,25,39,0
19,4,92863,11,9,4,12,3,4,1,0,0,20,39,0
22,4,240063,11,9,4,6,3,4,1,0,0,40,39,0
19,4,118549,11,9,4,1,3,4,0,0,0,15,39,0
37,4,393673,12,14,4,10,4,4,0,0,0,40,39,0
35,4,174503,11,9,0,3,1,4,0,0,0,40,39,0
22,4,218215,15,10,4,4,3,4,0,0,0,40,39,0
52,4,174452,15,10,4,12,1,4,0,0,0,40,39,0
40,4,241895,15,10,2,1,0,4,1,0,0,40,39,0
29,4,195557,7,12,0,6,1,4,0,0,0,40,39,0
34,0,41493,9,13,0,0,3,4,0,0,0,40,39,0
57,4,62539,11,9,0,1,4,4,0,0,1876,38,39,0
31,4,231826,11,9,2,8,0,4,1,0,0,52,26,0
19,4,322866,11,9,4,8,3,2,0,0,0,40,39,0
33,4,295591,13,1,4,5,1,4,1,0,0,40,26,0
22,4,379778,11,9,4,8,1,4,1,0,0,40,39,0
21,4,170273,15,10,4,10,3,2,0,0,0,40,39,0
36,4,255454,11,9,4,3,3,2,1,0,0,30,39,0
64,0,196288,7,12,4,0,1,4,0,0,0,20,39,0
46,4,369538,15,10,2,12,0,4,1,0,0,40,39,1
47,4,323212,15,10,5,10,1,4,0,0,0,50,39,0
46,1,362835,7,12,2,10,0,4,1,0,0,40,11,1
34,0,304872,15,10,6,0,4,4,0,0,0,40,39,0
33,4,185480,9,13,4,10,1,4,0,0,0,45,39,0
23,1,361278,15,10,4,6,1,4,0,0,0,20,39,0
45,5,107231,11,9,2,12,0,4,1,0,0,55,39,0
42,4,197583,7,12,2,4,0,2,1,0,0,40,0,1
48,4,379883,12,14,2,10,0,4,1,0,0,40,5,1
33,6,137674,11,9,2,8,0,2,1,0,0,40,39,0
53,4,189511,11,9,2,3,0,4,1,0,0,40,39,0
64,2,152172,0,6,2,7,5,4,1,0,0,40,0,0
35,4,224889,9,13,2,12,0,4,1,0,0,40,39,0
32,4,149531,11,9,4,7,3,4,1,0,0,40,39,0
51,4,182944,11,9,6,13,4,2,0,0,0,40,39,0
46,2,207946,12,14,0,10,4,4,0,0,0,43,39,0
63,4,116993,11,9,2,7,0,4,1,0,0,40,39,1
19,4,179991,11,9,4,8,3,4,0,0,0,35,39,0
27,4,247102,0,6,0,6,3,4,1,0,0,40,39,0
39,5,91039,12,14,2,4,0,4,1,15024,0,45,39,1
54,4,143865,11,9,0,12,4,4,0,0,0,35,39,0
52,4,170562,2,8,2,3,0,4,1,0,0,40,39,0
47,2,174533,8,11,2,4,0,4,1,0,0,40,39,1
42,2,263871,11,9,2,1,0,4,1,0,0,8,39,0
50,4,237819,11,9,2,14,0,4,1,0,0,40,39,1
46,4,380162,11,9,2,13,0,2,1,0,0,40,39,1
23,4,162551,9,13,4,1,1,1,0,0,0,20,39,0
67,6,286372,9,13,2,14,0,4,1,0,0,40,39,0
32,4,259425,15,10,0,3,1,4,1,0,0,40,39,0
45,2,215862,10,16,2,4,0,4,1,7688,0,45,39,1
32,4,264554,15,10,2,13,0,4,1,0,0,40,39,1
37,4,242713,2,8,5,9,4,2,0,0,0,40,39,0
46,4,34377,7,12,2,3,0,4,1,0,0,40,39,1
47,1,326048,11,9,2,3,0,4,1,0,0,40,39,0
20,4,436253,15,10,4,8,3,4,1,0,0,35,39,0
47,4,145886,15,10,0,8,4,4,0,0,0,40,39,0
24,4,174845,11,9,4,1,1,4,0,0,0,40,39,0
43,4,413297,11,9,2,3,0,4,1,0,0,45,39,0
58,7,48433,11,9,2,4,0,4,1,0,0,40,39,0
39,4,255027,8,11,0,4,4,2,0,0,0,40,39,0
50,4,189183,11,9,2,1,0,4,1,0,0,40,39,0
22,4,190290,9,13,4,8,3,4,1,0,0,10,39,0
26,5,97952,9,13,4,4,3,4,1,0,0,80,39,0
55,4,266019,6,5,2,6,0,2,1,0,0,4,39,0
35,4,285020,11,9,4,3,1,4,1,0,0,40,39,0
57,6,181435,1,7,0,8,4,4,1,4650,0,50,39,0
27,0,224421,15,10,0,0,3,4,1,0,0,40,39,0
24,0,214542,15,10,4,0,1,4,1,0,0,60,39,0
40,4,92649,7,12,0,1,4,4,0,0,0,40,39,0
22,4,293136,15,10,4,8,3,4,0,0,0,30,39,0
35,4,115792,9,13,2,10,0,4,1,0,0,55,39,0
33,7,137616,12,14,4,10,1,2,0,0,0,35,39,0
